conv_id,question_id,category,archive_size,archive_size_quartile,audit_gold_count,gold_cardinality_stratum,raw_evidence_valid,audit_evidence_valid,native_raw_any_r3,native_raw_all_r3,native_raw_fractional_r3,native_audit_any_r3,native_audit_all_r3,native_audit_fractional_r3,haar_raw_any_r3,haar_raw_all_r3,haar_raw_fractional_r3,haar_audit_any_r3,haar_audit_all_r3,haar_audit_fractional_r3,itq_raw_any_r3,itq_raw_all_r3,itq_raw_fractional_r3,itq_audit_any_r3,itq_audit_all_r3,itq_audit_fractional_r3,native_minus_haar_pp,haar_minus_native_pp
locomo_3,locomo_3_qa100,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa101,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa102,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa103,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa104,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,19.999999999999996,-19.999999999999996
locomo_3,locomo_3_qa105,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa106,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,-0.0
locomo_3,locomo_3_qa107,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.15,0.15,0.15,0.15,0.15,0.15,-40.0,40.0
locomo_3,locomo_3_qa108,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa109,4,629,2,1,one,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-40.0
locomo_3,locomo_3_qa11,1,629,2,3,multi,1,1,1.0,0.0,0.33333333333333326,1.0,0.0,0.33333333333333326,1.0,0.0,0.33333333333333326,1.0,0.0,0.33333333333333326,1.0,0.0,0.4666666666666666,1.0,0.0,0.4666666666666666,0.0,-0.0
locomo_3,locomo_3_qa110,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa111,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9099999999999999,0.9099999999999999,0.9099999999999999,0.9099999999999999,0.9099999999999999,0.9099999999999999,0.6599999999999999,0.6599999999999999,0.6599999999999999,0.6599999999999999,0.6599999999999999,0.6599999999999999,9.000000000000007,-9.000000000000007
locomo_3,locomo_3_qa112,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,20.0
locomo_3,locomo_3_qa113,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa114,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa115,4,629,2,1,one,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.35,0.35,0.35,0.35,0.35,0.35,0.75,0.75,0.75,0.75,0.75,0.75,15.000000000000002,-15.000000000000002
locomo_3,locomo_3_qa116,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.53,0.53,0.53,0.53,0.53,0.53,60.0,-60.0
locomo_3,locomo_3_qa117,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa118,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa119,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_3,locomo_3_qa12,3,629,2,2,multi,1,1,1.0,0.0,0.5,1.0,0.0,0.5,0.13999999999999999,0.0,0.06999999999999999,0.13999999999999999,0.0,0.06999999999999999,0.06,0.0,0.03,0.06,0.0,0.03,43.0,-43.0
locomo_3,locomo_3_qa120,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa121,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.13,0.13,0.13,0.13,0.13,0.13,0.06,0.06,0.06,0.06,0.06,0.06,87.0,-87.0
locomo_3,locomo_3_qa122,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa123,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.8,-20.0,20.0
locomo_3,locomo_3_qa124,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa125,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa126,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa127,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,60.0,-60.0
locomo_3,locomo_3_qa128,4,629,2,1,one,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.0,-0.0
locomo_3,locomo_3_qa129,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa13,2,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0
locomo_3,locomo_3_qa130,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_3,locomo_3_qa131,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa132,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,-0.0
locomo_3,locomo_3_qa133,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_3,locomo_3_qa134,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa135,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa136,4,629,2,1,one,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.52,0.52,0.52,0.52,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,27.0
locomo_3,locomo_3_qa137,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa138,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa139,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa14,3,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa140,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa141,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa142,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa143,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0
locomo_3,locomo_3_qa144,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.27999999999999997,-20.0,20.0
locomo_3,locomo_3_qa145,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa146,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-11.000000000000002,11.000000000000002
locomo_3,locomo_3_qa147,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa148,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa149,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa15,2,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,-80.0
locomo_3,locomo_3_qa150,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa151,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa152,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.27,0.27,0.27,0.27,0.27,0.27,-30.0,30.0
locomo_3,locomo_3_qa153,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,40.0,-40.0
locomo_3,locomo_3_qa154,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,92.0,-92.0
locomo_3,locomo_3_qa155,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa156,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_3,locomo_3_qa157,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_3,locomo_3_qa158,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,13.0
locomo_3,locomo_3_qa159,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.4,19.999999999999996,-19.999999999999996
locomo_3,locomo_3_qa16,2,629,2,2,multi,1,1,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-50.0
locomo_3,locomo_3_qa160,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.2,0.2,0.2,0.2,0.2,0.2,-13.999999999999998,13.999999999999998
locomo_3,locomo_3_qa161,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa162,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.0,-0.0
locomo_3,locomo_3_qa163,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_3,locomo_3_qa164,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.22999999999999998,0.22999999999999998,0.22999999999999998,0.22999999999999998,0.22999999999999998,0.22999999999999998,0.31,0.31,0.31,0.31,0.31,0.31,77.0,-77.0
locomo_3,locomo_3_qa165,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa166,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.29,0.29,0.29,0.29,100.0,-100.0
locomo_3,locomo_3_qa167,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa168,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_3,locomo_3_qa169,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa17,2,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa170,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,20.0
locomo_3,locomo_3_qa171,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa172,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa173,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa174,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa175,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.72,0.72,0.72,0.72,0.72,0.72,19.999999999999996,-19.999999999999996
locomo_3,locomo_3_qa176,4,629,2,1,one,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.48,0.24,0.24,0.24,0.24,0.24,0.24,-23.0,23.0
locomo_3,locomo_3_qa177,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa178,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,-0.0
locomo_3,locomo_3_qa179,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,40.0,-40.0
locomo_3,locomo_3_qa18,2,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa180,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa181,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.33999999999999997,0.33999999999999997,0.33999999999999997,0.33999999999999997,0.33999999999999997,0.33999999999999997,-20.0,20.0
locomo_3,locomo_3_qa182,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa183,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0
locomo_3,locomo_3_qa184,4,629,2,3,multi,1,1,0.0,0.0,0.0,1.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.04,0.0,0.013333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,31.999999999999996,-31.999999999999996
locomo_3,locomo_3_qa185,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,69.0,-69.0
locomo_3,locomo_3_qa186,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa187,4,629,2,1,one,1,1,0.2,0.2,0.2,0.2,0.2,0.2,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,-49.99999999999999,49.99999999999999
locomo_3,locomo_3_qa188,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa189,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.45999999999999996,0.45999999999999996,0.45999999999999996,0.45999999999999996,0.45999999999999996,0.32999999999999996,0.32999999999999996,0.32999999999999996,0.32999999999999996,0.32999999999999996,0.32999999999999996,-46.0,46.0
locomo_3,locomo_3_qa19,1,629,2,2,multi,1,1,1.0,0.0,0.5,1.0,0.0,0.5,0.2,0.0,0.1,0.2,0.0,0.1,0.22999999999999998,0.04,0.135,0.22999999999999998,0.04,0.135,40.0,-40.0
locomo_3,locomo_3_qa190,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa191,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa192,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0
locomo_3,locomo_3_qa193,4,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,40.0,-40.0
locomo_3,locomo_3_qa194,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16999999999999998,0.16999999999999998,0.16999999999999998,0.16999999999999998,0.16999999999999998,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,17.0
locomo_3,locomo_3_qa195,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa196,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa197,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa198,4,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa2,2,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa20,2,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa21,2,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.93,0.93,0.93,0.93,0.93,0.93,40.0,-40.0
locomo_3,locomo_3_qa22,2,629,2,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa23,1,629,2,5,multi,1,1,1.0,0.0,0.5999999999999999,1.0,0.0,0.5999999999999999,1.0,0.0,0.28,1.0,0.0,0.28,1.0,0.0,0.32000000000000006,1.0,0.0,0.32000000000000006,31.999999999999986,-31.999999999999986
locomo_3,locomo_3_qa24,2,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,19.999999999999996,-19.999999999999996
locomo_3,locomo_3_qa25,2,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa26,2,629,2,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa27,1,629,2,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_3,locomo_3_qa28,2,629,2,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,80.0,-80.0
