conv_id,question_id,category,archive_size,archive_size_quartile,raw_retrievable_gold_count,audit_retrievable_gold_count,raw_evidence_valid,audit_evidence_valid
locomo_3,locomo_3_qa76,1,629,2,2,2,1,1
locomo_3,locomo_3_qa77,2,629,2,1,1,1,1
locomo_3,locomo_3_qa78,1,629,2,9,9,1,1
locomo_3,locomo_3_qa79,1,629,2,5,5,1,1
locomo_3,locomo_3_qa80,1,629,2,7,7,1,1
locomo_3,locomo_3_qa81,1,629,2,9,8,1,1
locomo_3,locomo_3_qa82,1,629,2,2,2,1,1
locomo_3,locomo_3_qa83,1,629,2,3,3,1,1
locomo_3,locomo_3_qa84,3,629,2,2,2,1,1
locomo_3,locomo_3_qa85,3,629,2,1,1,1,1
locomo_3,locomo_3_qa86,2,629,2,1,1,1,1
locomo_3,locomo_3_qa87,3,629,2,1,1,1,1
locomo_3,locomo_3_qa88,4,629,2,2,3,1,1
locomo_3,locomo_3_qa89,4,629,2,2,2,1,1
locomo_3,locomo_3_qa90,4,629,2,1,1,1,1
locomo_3,locomo_3_qa91,4,629,2,1,1,1,1
locomo_3,locomo_3_qa92,4,629,2,1,1,1,1
locomo_3,locomo_3_qa93,4,629,2,2,2,1,1
locomo_3,locomo_3_qa94,4,629,2,2,2,1,1
locomo_3,locomo_3_qa95,4,629,2,2,2,1,1
locomo_3,locomo_3_qa96,4,629,2,1,1,1,1
locomo_3,locomo_3_qa97,4,629,2,1,1,1,1
locomo_3,locomo_3_qa98,4,629,2,1,1,1,1
locomo_3,locomo_3_qa99,4,629,2,1,1,1,1
locomo_3,locomo_3_qa100,4,629,2,1,1,1,1
locomo_3,locomo_3_qa101,4,629,2,1,1,1,1
locomo_3,locomo_3_qa102,4,629,2,1,1,1,1
locomo_3,locomo_3_qa103,4,629,2,1,1,1,1
locomo_3,locomo_3_qa104,4,629,2,1,1,1,1
locomo_3,locomo_3_qa105,4,629,2,1,1,1,1
locomo_3,locomo_3_qa106,4,629,2,1,1,1,1
locomo_3,locomo_3_qa107,4,629,2,1,1,1,1
locomo_3,locomo_3_qa108,4,629,2,1,1,1,1
locomo_3,locomo_3_qa109,4,629,2,1,1,1,1
locomo_3,locomo_3_qa110,4,629,2,1,1,1,1
locomo_3,locomo_3_qa111,4,629,2,1,1,1,1
locomo_3,locomo_3_qa112,4,629,2,1,1,1,1
locomo_3,locomo_3_qa113,4,629,2,1,1,1,1
locomo_3,locomo_3_qa114,4,629,2,1,1,1,1
locomo_3,locomo_3_qa115,4,629,2,1,1,1,1
locomo_3,locomo_3_qa116,4,629,2,1,1,1,1
locomo_3,locomo_3_qa117,4,629,2,1,1,1,1
locomo_3,locomo_3_qa118,4,629,2,1,1,1,1
locomo_3,locomo_3_qa119,4,629,2,1,1,1,1
locomo_3,locomo_3_qa120,4,629,2,1,1,1,1
locomo_3,locomo_3_qa121,4,629,2,1,1,1,1
locomo_3,locomo_3_qa122,4,629,2,1,1,1,1
locomo_3,locomo_3_qa123,4,629,2,1,1,1,1
locomo_3,locomo_3_qa124,4,629,2,1,1,1,1
locomo_3,locomo_3_qa125,4,629,2,1,1,1,1
locomo_3,locomo_3_qa126,4,629,2,1,1,1,1
locomo_3,locomo_3_qa127,4,629,2,1,1,1,1
locomo_3,locomo_3_qa128,4,629,2,1,1,1,1
locomo_3,locomo_3_qa129,4,629,2,1,1,1,1
locomo_3,locomo_3_qa130,4,629,2,1,1,1,1
locomo_3,locomo_3_qa131,4,629,2,1,1,1,1
locomo_3,locomo_3_qa132,4,629,2,1,1,1,1
locomo_3,locomo_3_qa133,4,629,2,1,1,1,1
locomo_3,locomo_3_qa134,4,629,2,1,1,1,1
locomo_3,locomo_3_qa135,4,629,2,1,1,1,1
locomo_3,locomo_3_qa136,4,629,2,1,1,1,1
locomo_3,locomo_3_qa137,4,629,2,1,1,1,1
locomo_3,locomo_3_qa138,4,629,2,1,1,1,1
locomo_3,locomo_3_qa139,4,629,2,1,1,1,1
locomo_3,locomo_3_qa140,4,629,2,1,1,1,1
locomo_3,locomo_3_qa141,4,629,2,1,1,1,1
locomo_3,locomo_3_qa142,4,629,2,1,1,1,1
locomo_3,locomo_3_qa143,4,629,2,1,1,1,1
locomo_3,locomo_3_qa144,4,629,2,1,1,1,1
locomo_3,locomo_3_qa145,4,629,2,1,1,1,1
locomo_3,locomo_3_qa146,4,629,2,1,1,1,1
locomo_3,locomo_3_qa147,4,629,2,1,1,1,1
locomo_3,locomo_3_qa148,4,629,2,1,1,1,1
locomo_3,locomo_3_qa149,4,629,2,1,1,1,1
locomo_3,locomo_3_qa150,4,629,2,1,1,1,1
locomo_3,locomo_3_qa151,4,629,2,1,1,1,1
locomo_3,locomo_3_qa152,4,629,2,1,1,1,1
locomo_3,locomo_3_qa153,4,629,2,1,1,1,1
locomo_3,locomo_3_qa154,4,629,2,1,1,1,1
locomo_3,locomo_3_qa155,4,629,2,1,1,1,1
locomo_3,locomo_3_qa156,4,629,2,1,1,1,1
locomo_3,locomo_3_qa157,4,629,2,1,1,1,1
locomo_3,locomo_3_qa158,4,629,2,1,1,1,1
locomo_3,locomo_3_qa159,4,629,2,1,1,1,1
locomo_3,locomo_3_qa160,4,629,2,1,1,1,1
locomo_3,locomo_3_qa161,4,629,2,1,1,1,1
locomo_3,locomo_3_qa162,4,629,2,1,1,1,1
locomo_3,locomo_3_qa163,4,629,2,1,1,1,1
locomo_3,locomo_3_qa164,4,629,2,1,1,1,1
locomo_3,locomo_3_qa165,4,629,2,1,1,1,1
locomo_3,locomo_3_qa166,4,629,2,1,1,1,1
locomo_3,locomo_3_qa167,4,629,2,1,1,1,1
locomo_3,locomo_3_qa168,4,629,2,1,1,1,1
locomo_3,locomo_3_qa169,4,629,2,1,1,1,1
locomo_3,locomo_3_qa170,4,629,2,1,1,1,1
locomo_3,locomo_3_qa171,4,629,2,1,1,1,1
locomo_3,locomo_3_qa172,4,629,2,1,1,1,1
locomo_3,locomo_3_qa173,4,629,2,1,1,1,1
locomo_3,locomo_3_qa174,4,629,2,1,1,1,1
locomo_3,locomo_3_qa175,4,629,2,1,1,1,1
locomo_3,locomo_3_qa176,4,629,2,1,1,1,1
locomo_3,locomo_3_qa177,4,629,2,1,1,1,1
locomo_3,locomo_3_qa178,4,629,2,1,1,1,1
locomo_3,locomo_3_qa179,4,629,2,1,1,1,1
locomo_3,locomo_3_qa180,4,629,2,1,1,1,1
locomo_3,locomo_3_qa181,4,629,2,1,1,1,1
locomo_3,locomo_3_qa182,4,629,2,1,1,1,1
locomo_3,locomo_3_qa183,4,629,2,1,1,1,1
locomo_3,locomo_3_qa184,4,629,2,1,3,1,1
locomo_3,locomo_3_qa185,4,629,2,1,1,1,1
locomo_3,locomo_3_qa186,4,629,2,1,1,1,1
locomo_3,locomo_3_qa187,4,629,2,1,1,1,1
locomo_3,locomo_3_qa188,4,629,2,1,1,1,1
locomo_3,locomo_3_qa189,4,629,2,1,1,1,1
locomo_3,locomo_3_qa190,4,629,2,1,1,1,1
locomo_3,locomo_3_qa191,4,629,2,1,1,1,1
locomo_3,locomo_3_qa192,4,629,2,1,1,1,1
locomo_3,locomo_3_qa193,4,629,2,1,1,1,1
locomo_3,locomo_3_qa194,4,629,2,1,1,1,1
locomo_3,locomo_3_qa195,4,629,2,1,1,1,1
locomo_3,locomo_3_qa196,4,629,2,1,1,1,1
locomo_3,locomo_3_qa197,4,629,2,1,1,1,1
locomo_3,locomo_3_qa198,4,629,2,1,1,1,1
locomo_4,locomo_4_qa0,1,680,3,3,3,1,1
locomo_4,locomo_4_qa1,1,680,3,2,2,1,1
locomo_4,locomo_4_qa2,1,680,3,3,3,1,1
locomo_4,locomo_4_qa3,3,680,3,3,3,1,1
locomo_4,locomo_4_qa4,1,680,3,7,7,1,1
locomo_4,locomo_4_qa5,3,680,3,1,1,1,1
locomo_4,locomo_4_qa6,2,680,3,1,1,1,1
locomo_4,locomo_4_qa7,1,680,3,3,3,1,1
locomo_4,locomo_4_qa8,3,680,3,2,2,1,1
locomo_4,locomo_4_qa9,1,680,3,4,4,1,1
locomo_4,locomo_4_qa10,2,680,3,2,2,1,1
locomo_4,locomo_4_qa11,1,680,3,4,1,1,1
locomo_4,locomo_4_qa12,2,680,3,1,1,1,1
locomo_4,locomo_4_qa13,1,680,3,2,2,1,1
locomo_4,locomo_4_qa14,1,680,3,4,4,1,1
locomo_4,locomo_4_qa15,3,680,3,1,1,1,1
locomo_4,locomo_4_qa16,2,680,3,2,2,1,1
locomo_4,locomo_4_qa17,1,680,3,5,6,1,1
locomo_4,locomo_4_qa18,1,680,3,6,6,1,1
locomo_4,locomo_4_qa19,3,680,3,3,3,1,1
locomo_4,locomo_4_qa20,2,680,3,4,4,1,1
locomo_4,locomo_4_qa21,1,680,3,3,3,1,1
locomo_4,locomo_4_qa22,2,680,3,1,1,1,1
locomo_4,locomo_4_qa23,2,680,3,1,1,1,1
locomo_4,locomo_4_qa24,2,680,3,3,3,1,1
locomo_4,locomo_4_qa25,1,680,3,4,4,1,1
locomo_4,locomo_4_qa26,1,680,3,3,2,1,1
locomo_4,locomo_4_qa27,3,680,3,2,2,1,1
locomo_4,locomo_4_qa28,3,680,3,2,2,1,1
locomo_4,locomo_4_qa29,1,680,3,2,2,1,1
locomo_4,locomo_4_qa30,1,680,3,4,4,1,1
locomo_4,locomo_4_qa31,2,680,3,1,1,1,1
locomo_4,locomo_4_qa32,3,680,3,1,1,1,1
locomo_4,locomo_4_qa33,2,680,3,1,1,1,1
locomo_4,locomo_4_qa34,3,680,3,3,3,1,1
locomo_4,locomo_4_qa35,1,680,3,2,2,1,1
locomo_4,locomo_4_qa36,1,680,3,3,3,1,1
locomo_4,locomo_4_qa37,2,680,3,1,1,1,1
locomo_4,locomo_4_qa38,1,680,3,3,3,1,1
locomo_4,locomo_4_qa39,2,680,3,1,1,1,1
locomo_4,locomo_4_qa40,2,680,3,1,1,1,1
locomo_4,locomo_4_qa41,1,680,3,2,2,1,1
locomo_4,locomo_4_qa42,1,680,3,4,4,1,1
locomo_4,locomo_4_qa43,1,680,3,2,2,1,1
locomo_4,locomo_4_qa44,2,680,3,1,1,1,1
locomo_4,locomo_4_qa45,2,680,3,1,1,1,1
locomo_4,locomo_4_qa46,2,680,3,1,1,1,1
locomo_4,locomo_4_qa47,2,680,3,1,1,1,1
locomo_4,locomo_4_qa48,1,680,3,1,1,1,1
locomo_4,locomo_4_qa49,1,680,3,2,2,1,1
locomo_4,locomo_4_qa50,1,680,3,2,2,1,1
locomo_4,locomo_4_qa51,3,680,3,1,1,1,1
locomo_4,locomo_4_qa52,1,680,3,2,2,1,1
locomo_4,locomo_4_qa53,3,680,3,2,2,1,1
locomo_4,locomo_4_qa54,2,680,3,1,1,1,1
locomo_4,locomo_4_qa55,2,680,3,2,2,1,1
locomo_4,locomo_4_qa56,2,680,3,1,1,1,1
locomo_4,locomo_4_qa57,1,680,3,2,2,1,1
locomo_4,locomo_4_qa58,2,680,3,2,2,1,1
locomo_4,locomo_4_qa59,1,680,3,2,2,1,1
locomo_4,locomo_4_qa60,2,680,3,1,1,1,1
locomo_4,locomo_4_qa61,1,680,3,6,6,1,1
locomo_4,locomo_4_qa62,1,680,3,2,2,1,1
locomo_4,locomo_4_qa63,2,680,3,1,1,1,1
locomo_4,locomo_4_qa64,2,680,3,1,1,1,1
locomo_4,locomo_4_qa65,1,680,3,5,5,1,1
locomo_4,locomo_4_qa66,3,680,3,2,2,1,1
locomo_4,locomo_4_qa67,3,680,3,4,4,1,1
locomo_4,locomo_4_qa68,2,680,3,1,1,1,1
locomo_4,locomo_4_qa69,2,680,3,1,1,1,1
locomo_4,locomo_4_qa70,3,680,3,3,3,1,1
locomo_4,locomo_4_qa71,4,680,3,1,1,1,1
locomo_4,locomo_4_qa72,4,680,3,1,1,1,1
locomo_4,locomo_4_qa73,4,680,3,1,1,1,1
locomo_4,locomo_4_qa74,4,680,3,1,1,1,1
locomo_4,locomo_4_qa75,4,680,3,1,1,1,1
locomo_4,locomo_4_qa76,4,680,3,1,1,1,1
locomo_4,locomo_4_qa77,4,680,3,1,1,1,1
locomo_4,locomo_4_qa78,4,680,3,1,1,1,1
locomo_4,locomo_4_qa79,4,680,3,1,1,1,1
locomo_4,locomo_4_qa80,4,680,3,1,1,1,1
locomo_4,locomo_4_qa81,4,680,3,1,1,1,1
locomo_4,locomo_4_qa82,4,680,3,1,1,1,1
locomo_4,locomo_4_qa83,4,680,3,1,1,1,1
locomo_4,locomo_4_qa84,4,680,3,1,1,1,1
locomo_4,locomo_4_qa85,4,680,3,1,1,1,1
locomo_4,locomo_4_qa86,4,680,3,1,1,1,1
locomo_4,locomo_4_qa87,4,680,3,1,1,1,1
locomo_4,locomo_4_qa88,4,680,3,1,1,1,1
locomo_4,locomo_4_qa89,4,680,3,1,1,1,1
locomo_4,locomo_4_qa90,4,680,3,1,1,1,1
locomo_4,locomo_4_qa91,4,680,3,1,1,1,1
locomo_4,locomo_4_qa92,4,680,3,1,1,1,1
locomo_4,locomo_4_qa93,4,680,3,1,1,1,1
locomo_4,locomo_4_qa94,4,680,3,1,1,1,1
locomo_4,locomo_4_qa95,4,680,3,1,1,1,1
locomo_4,locomo_4_qa96,4,680,3,2,2,1,1
locomo_4,locomo_4_qa97,4,680,3,1,1,1,1
locomo_4,locomo_4_qa98,4,680,3,1,1,1,1
locomo_4,locomo_4_qa99,4,680,3,1,1,1,1
locomo_4,locomo_4_qa100,4,680,3,1,1,1,1
locomo_4,locomo_4_qa101,4,680,3,1,1,1,1
locomo_4,locomo_4_qa102,4,680,3,1,1,1,1
locomo_4,locomo_4_qa103,4,680,3,2,2,1,1
locomo_4,locomo_4_qa104,4,680,3,1,1,1,1
locomo_4,locomo_4_qa105,4,680,3,1,1,1,1
locomo_4,locomo_4_qa106,4,680,3,1,1,1,1
locomo_4,locomo_4_qa107,4,680,3,1,1,1,1
locomo_4,locomo_4_qa108,4,680,3,1,1,1,1
locomo_4,locomo_4_qa109,4,680,3,1,1,1,1
locomo_4,locomo_4_qa110,4,680,3,1,1,1,1
locomo_4,locomo_4_qa111,4,680,3,1,1,1,1
locomo_4,locomo_4_qa112,4,680,3,1,1,1,1
locomo_4,locomo_4_qa113,4,680,3,1,1,1,1
locomo_4,locomo_4_qa114,4,680,3,1,1,1,1
locomo_4,locomo_4_qa115,4,680,3,1,1,1,1
locomo_4,locomo_4_qa116,4,680,3,1,1,1,1
locomo_4,locomo_4_qa117,4,680,3,1,1,1,1
locomo_4,locomo_4_qa118,4,680,3,1,1,1,1
locomo_4,locomo_4_qa119,4,680,3,1,1,1,1
locomo_4,locomo_4_qa120,4,680,3,1,1,1,1
locomo_4,locomo_4_qa121,4,680,3,1,1,1,1
locomo_4,locomo_4_qa122,4,680,3,1,1,1,1
locomo_4,locomo_4_qa123,4,680,3,1,1,1,1
locomo_4,locomo_4_qa124,4,680,3,1,1,1,1
locomo_4,locomo_4_qa125,4,680,3,1,1,1,1
locomo_4,locomo_4_qa126,4,680,3,1,1,1,1
locomo_4,locomo_4_qa127,4,680,3,1,1,1,1
locomo_4,locomo_4_qa128,4,680,3,2,3,1,1
locomo_4,locomo_4_qa129,4,680,3,1,1,1,1
locomo_4,locomo_4_qa130,4,680,3,1,1,1,1
locomo_4,locomo_4_qa131,4,680,3,1,1,1,1
locomo_4,locomo_4_qa132,4,680,3,2,2,1,1
locomo_4,locomo_4_qa133,4,680,3,1,1,1,1
locomo_4,locomo_4_qa134,4,680,3,1,1,1,1
locomo_4,locomo_4_qa135,4,680,3,1,1,1,1
locomo_4,locomo_4_qa136,4,680,3,1,3,1,1
locomo_4,locomo_4_qa137,4,680,3,1,1,1,1
locomo_4,locomo_4_qa138,4,680,3,1,1,1,1
locomo_4,locomo_4_qa139,4,680,3,1,1,1,1
locomo_4,locomo_4_qa140,4,680,3,1,1,1,1
locomo_4,locomo_4_qa141,4,680,3,1,1,1,1
locomo_4,locomo_4_qa142,4,680,3,1,1,1,1
locomo_4,locomo_4_qa143,4,680,3,1,1,1,1
locomo_4,locomo_4_qa144,4,680,3,1,1,1,1
locomo_4,locomo_4_qa145,4,680,3,1,1,1,1
locomo_4,locomo_4_qa146,4,680,3,1,1,1,1
locomo_4,locomo_4_qa147,4,680,3,1,1,1,1
locomo_4,locomo_4_qa148,4,680,3,1,1,1,1
locomo_4,locomo_4_qa149,4,680,3,1,1,1,1
locomo_4,locomo_4_qa150,4,680,3,1,1,1,1
locomo_4,locomo_4_qa151,4,680,3,3,3,1,1
locomo_4,locomo_4_qa152,4,680,3,1,1,1,1
locomo_4,locomo_4_qa153,4,680,3,1,1,1,1
locomo_4,locomo_4_qa154,4,680,3,1,1,1,1
locomo_4,locomo_4_qa155,4,680,3,1,1,1,1
locomo_4,locomo_4_qa156,4,680,3,1,1,1,1
locomo_4,locomo_4_qa157,4,680,3,1,1,1,1
locomo_4,locomo_4_qa158,4,680,3,1,1,1,1
locomo_4,locomo_4_qa159,4,680,3,1,1,1,1
locomo_4,locomo_4_qa160,4,680,3,1,1,1,1
locomo_4,locomo_4_qa161,4,680,3,1,1,1,1
locomo_4,locomo_4_qa162,4,680,3,1,1,1,1
locomo_4,locomo_4_qa163,4,680,3,1,1,1,1
locomo_4,locomo_4_qa164,4,680,3,1,1,1,1
locomo_4,locomo_4_qa165,4,680,3,1,1,1,1
locomo_4,locomo_4_qa166,4,680,3,1,1,1,1
locomo_4,locomo_4_qa167,4,680,3,1,1,1,1
locomo_4,locomo_4_qa168,4,680,3,1,1,1,1
locomo_4,locomo_4_qa169,4,680,3,1,1,1,1
locomo_4,locomo_4_qa170,4,680,3,1,1,1,1
locomo_4,locomo_4_qa171,4,680,3,1,1,1,1
locomo_4,locomo_4_qa172,4,680,3,1,1,1,1
locomo_4,locomo_4_qa173,4,680,3,1,1,1,1
locomo_4,locomo_4_qa174,4,680,3,1,1,1,1
locomo_4,locomo_4_qa175,4,680,3,1,1,1,1
locomo_4,locomo_4_qa176,4,680,3,1,1,1,1
locomo_4,locomo_4_qa177,4,680,3,1,1,1,1
locomo_5,locomo_5_qa0,2,675,3,1,1,1,1
locomo_5,locomo_5_qa1,2,675,3,1,1,1,1
locomo_5,locomo_5_qa2,1,675,3,4,3,1,1
locomo_5,locomo_5_qa3,1,675,3,8,8,1,1
locomo_5,locomo_5_qa4,2,675,3,1,1,1,1
locomo_5,locomo_5_qa5,2,675,3,1,1,1,1
locomo_5,locomo_5_qa6,2,675,3,1,1,1,1
locomo_5,locomo_5_qa7,2,675,3,2,2,1,1
locomo_5,locomo_5_qa8,2,675,3,1,1,1,1
locomo_5,locomo_5_qa9,1,675,3,5,5,1,1
locomo_5,locomo_5_qa10,2,675,3,1,1,1,1
locomo_5,locomo_5_qa11,2,675,3,1,1,1,1
locomo_5,locomo_5_qa12,1,675,3,3,3,1,1
locomo_5,locomo_5_qa13,2,675,3,1,1,1,1
locomo_5,locomo_5_qa14,1,675,3,2,2,1,1
locomo_5,locomo_5_qa15,1,675,3,2,2,1,1
locomo_5,locomo_5_qa16,2,675,3,1,1,1,1
locomo_5,locomo_5_qa17,1,675,3,3,3,1,1
locomo_5,locomo_5_qa18,1,675,3,2,2,1,1
locomo_5,locomo_5_qa19,3,675,3,2,2,1,1
locomo_5,locomo_5_qa20,3,675,3,2,2,1,1
locomo_5,locomo_5_qa21,1,675,3,3,3,1,1
locomo_5,locomo_5_qa22,2,675,3,1,1,1,1
locomo_5,locomo_5_qa23,1,675,3,4,4,1,1
locomo_5,locomo_5_qa24,1,675,3,2,2,1,1
locomo_5,locomo_5_qa25,2,675,3,1,1,1,1
locomo_5,locomo_5_qa26,1,675,3,4,4,1,1
locomo_5,locomo_5_qa27,1,675,3,4,4,1,1
locomo_5,locomo_5_qa28,1,675,3,3,3,1,1
locomo_5,locomo_5_qa29,1,675,3,3,3,1,1
locomo_5,locomo_5_qa30,2,675,3,1,1,1,1
locomo_5,locomo_5_qa31,1,675,3,2,2,1,1
locomo_5,locomo_5_qa32,1,675,3,3,3,1,1
locomo_5,locomo_5_qa33,3,675,3,3,3,1,1
locomo_5,locomo_5_qa34,2,675,3,2,2,1,1
locomo_5,locomo_5_qa35,1,675,3,3,3,1,1
locomo_5,locomo_5_qa36,1,675,3,4,4,1,1
locomo_5,locomo_5_qa37,2,675,3,1,1,1,1
locomo_5,locomo_5_qa38,2,675,3,1,1,1,1
locomo_5,locomo_5_qa39,1,675,3,2,2,1,1
locomo_5,locomo_5_qa40,1,675,3,3,3,1,1
locomo_5,locomo_5_qa41,1,675,3,2,2,1,1
locomo_5,locomo_5_qa42,1,675,3,2,2,1,1
locomo_5,locomo_5_qa43,3,675,3,1,1,1,1
locomo_5,locomo_5_qa44,3,675,3,2,2,1,1
locomo_5,locomo_5_qa45,2,675,3,3,3,1,1
locomo_5,locomo_5_qa46,2,675,3,2,2,1,1
locomo_5,locomo_5_qa47,2,675,3,2,2,1,1
locomo_5,locomo_5_qa48,1,675,3,2,2,1,1
locomo_5,locomo_5_qa49,1,675,3,2,2,1,1
locomo_5,locomo_5_qa50,1,675,3,2,2,1,1
locomo_5,locomo_5_qa51,1,675,3,4,4,1,1
locomo_5,locomo_5_qa52,3,675,3,4,4,1,1
locomo_5,locomo_5_qa53,3,675,3,4,4,1,1
locomo_5,locomo_5_qa54,1,675,3,5,5,1,1
locomo_5,locomo_5_qa55,2,675,3,1,1,1,1
locomo_5,locomo_5_qa56,1,675,3,2,2,1,1
locomo_5,locomo_5_qa57,2,675,3,1,1,1,1
locomo_5,locomo_5_qa58,2,675,3,1,1,1,1
locomo_5,locomo_5_qa59,2,675,3,1,1,1,1
locomo_5,locomo_5_qa60,1,675,3,3,3,1,1
locomo_5,locomo_5_qa61,4,675,3,1,1,1,1
locomo_5,locomo_5_qa62,4,675,3,1,1,1,1
locomo_5,locomo_5_qa63,4,675,3,1,1,1,1
locomo_5,locomo_5_qa64,4,675,3,1,1,1,1
locomo_5,locomo_5_qa65,4,675,3,1,1,1,1
locomo_5,locomo_5_qa66,4,675,3,1,1,1,1
locomo_5,locomo_5_qa67,4,675,3,1,1,1,1
locomo_5,locomo_5_qa68,4,675,3,1,1,1,1
locomo_5,locomo_5_qa69,4,675,3,1,1,1,1
locomo_5,locomo_5_qa70,4,675,3,1,1,1,1
locomo_5,locomo_5_qa71,4,675,3,1,1,1,1
locomo_5,locomo_5_qa72,4,675,3,1,1,1,1
locomo_5,locomo_5_qa73,4,675,3,1,1,1,1
locomo_5,locomo_5_qa74,4,675,3,1,1,1,1
locomo_5,locomo_5_qa75,4,675,3,1,1,1,1
locomo_5,locomo_5_qa76,4,675,3,1,1,1,1
locomo_5,locomo_5_qa77,4,675,3,1,1,1,1
locomo_5,locomo_5_qa78,4,675,3,1,1,1,1
locomo_5,locomo_5_qa79,4,675,3,1,1,1,1
locomo_5,locomo_5_qa80,4,675,3,1,1,1,1
locomo_5,locomo_5_qa81,4,675,3,1,1,1,1
locomo_5,locomo_5_qa82,4,675,3,1,1,1,1
locomo_5,locomo_5_qa83,4,675,3,1,1,1,1
locomo_5,locomo_5_qa84,4,675,3,1,1,1,1
locomo_5,locomo_5_qa85,4,675,3,1,1,1,1
locomo_5,locomo_5_qa86,4,675,3,1,1,1,1
locomo_5,locomo_5_qa87,4,675,3,1,1,1,1
locomo_5,locomo_5_qa88,4,675,3,1,1,1,1
locomo_5,locomo_5_qa89,4,675,3,1,1,1,1
locomo_5,locomo_5_qa90,4,675,3,1,1,1,1
locomo_5,locomo_5_qa91,4,675,3,1,1,1,1
locomo_5,locomo_5_qa92,4,675,3,1,1,1,1
locomo_5,locomo_5_qa93,4,675,3,1,1,1,1
locomo_5,locomo_5_qa94,4,675,3,1,1,1,1
locomo_5,locomo_5_qa95,4,675,3,1,1,1,1
locomo_5,locomo_5_qa96,4,675,3,1,1,1,1
locomo_5,locomo_5_qa97,4,675,3,1,1,1,1
locomo_5,locomo_5_qa98,4,675,3,1,1,1,1
locomo_5,locomo_5_qa99,4,675,3,1,1,1,1
locomo_5,locomo_5_qa100,4,675,3,1,1,1,1
locomo_5,locomo_5_qa101,4,675,3,1,1,1,1
locomo_5,locomo_5_qa102,4,675,3,1,1,1,1
locomo_5,locomo_5_qa103,4,675,3,1,1,1,1
locomo_5,locomo_5_qa104,4,675,3,1,1,1,1
locomo_5,locomo_5_qa105,4,675,3,1,1,1,1
locomo_5,locomo_5_qa106,4,675,3,1,1,1,1
locomo_5,locomo_5_qa107,4,675,3,1,1,1,1
locomo_5,locomo_5_qa108,4,675,3,1,1,1,1
locomo_5,locomo_5_qa109,4,675,3,1,1,1,1
locomo_5,locomo_5_qa110,4,675,3,1,1,1,1
locomo_5,locomo_5_qa111,4,675,3,1,1,1,1
locomo_5,locomo_5_qa112,4,675,3,1,1,1,1
locomo_5,locomo_5_qa113,4,675,3,1,1,1,1
locomo_5,locomo_5_qa114,4,675,3,1,1,1,1
locomo_5,locomo_5_qa115,4,675,3,1,1,1,1
locomo_5,locomo_5_qa116,4,675,3,1,1,1,1
locomo_5,locomo_5_qa117,4,675,3,1,1,1,1
locomo_5,locomo_5_qa118,4,675,3,1,1,1,1
locomo_5,locomo_5_qa119,4,675,3,1,1,1,1
locomo_5,locomo_5_qa120,4,675,3,1,1,1,1
locomo_5,locomo_5_qa121,4,675,3,1,1,1,1
locomo_5,locomo_5_qa122,4,675,3,1,1,1,1
locomo_6,locomo_6_qa0,3,689,4,1,1,1,1
locomo_6,locomo_6_qa1,2,689,4,1,1,1,1
locomo_6,locomo_6_qa2,1,689,4,4,5,1,1
locomo_6,locomo_6_qa3,1,689,4,2,2,1,1
locomo_6,locomo_6_qa4,2,689,4,1,1,1,1
locomo_6,locomo_6_qa5,1,689,4,2,2,1,1
locomo_6,locomo_6_qa6,3,689,4,1,1,1,1
locomo_6,locomo_6_qa7,3,689,4,1,1,1,1
locomo_6,locomo_6_qa8,1,689,4,3,3,1,1
locomo_6,locomo_6_qa9,1,689,4,2,2,1,1
locomo_6,locomo_6_qa10,2,689,4,1,1,1,1
locomo_6,locomo_6_qa11,2,689,4,1,0,1,0
locomo_6,locomo_6_qa12,3,689,4,1,1,1,1
locomo_6,locomo_6_qa13,2,689,4,1,1,1,1
locomo_6,locomo_6_qa14,2,689,4,1,1,1,1
locomo_6,locomo_6_qa15,2,689,4,1,1,1,1
locomo_6,locomo_6_qa16,3,689,4,1,1,1,1
locomo_6,locomo_6_qa17,3,689,4,1,1,1,1
locomo_6,locomo_6_qa18,1,689,4,2,2,1,1
locomo_6,locomo_6_qa19,3,689,4,1,2,1,1
locomo_6,locomo_6_qa20,1,689,4,2,2,1,1
locomo_6,locomo_6_qa21,2,689,4,1,1,1,1
locomo_6,locomo_6_qa22,1,689,4,3,3,1,1
locomo_6,locomo_6_qa23,2,689,4,1,1,1,1
locomo_6,locomo_6_qa24,1,689,4,3,5,1,1
locomo_6,locomo_6_qa25,3,689,4,2,2,1,1
locomo_6,locomo_6_qa26,1,689,4,4,4,1,1
locomo_6,locomo_6_qa27,1,689,4,2,2,1,1
locomo_6,locomo_6_qa28,2,689,4,1,1,1,1
locomo_6,locomo_6_qa29,2,689,4,1,1,1,1
locomo_6,locomo_6_qa30,3,689,4,2,2,1,1
locomo_6,locomo_6_qa31,2,689,4,2,2,1,1
locomo_6,locomo_6_qa32,2,689,4,1,1,1,1
locomo_6,locomo_6_qa33,3,689,4,1,1,1,1
locomo_6,locomo_6_qa34,1,689,4,2,2,1,1
locomo_6,locomo_6_qa35,3,689,4,1,1,1,1
locomo_6,locomo_6_qa36,3,689,4,1,1,1,1
locomo_6,locomo_6_qa37,2,689,4,1,1,1,1
locomo_6,locomo_6_qa38,1,689,4,2,2,1,1
locomo_6,locomo_6_qa39,2,689,4,1,1,1,1
